type,content,mentions,mention_roles,attachments,embeds,timestamp,edited_timestamp,flags,components,id,channel_id,author,pinned,mention_everyone,tts,message_reference,position,referenced_message,sticker_items,reactions
19,Oh.. <a:scaredeyes:1258026870889386025>,"[{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:19:10.014000+00:00,,0,[],1354278476244451440,1139080656266203147,"{'id': '1236715856688582760', 'username': 'botly_ghost141', 'avatar': '4aa3739da0b5c5e86046e87f166617f1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '✰ | ʟ.ᴛ sɪᴍᴏɴ “ɢʜᴏsᴛ” ʀɪʟᴇʏ 💀🪖', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278337538687189', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'Yesterday I almost sent a sticker that would get me banned for free 😔', 'mentions': [{'id': '1236715856688582760', 'username': 'botly_ghost141', 'avatar': '4aa3739da0b5c5e86046e87f166617f1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '✰ | ʟ.ᴛ sɪᴍᴏɴ “ɢʜᴏsᴛ” ʀɪʟᴇʏ 💀🪖', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:36.944000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278337538687189', 'channel_id': '1139080656266203147', 'author': {'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278030645919776', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Hey if it's ok to eat a whole cheese wheel?,"[{'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:19:07.430000+00:00,2025-03-26T02:19:11.921000+00:00,0,[],1354278465406238841,1139080656266203147,"{'id': '1105788049733996605', 'username': 'ojax_max', 'avatar': 'd5b7373f82eb6930aa175d753a54e129', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ryder (high honor/Redemption Arc', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278263836377241', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'Yumyum', 'mentions': [{'id': '1105788049733996605', 'username': 'ojax_max', 'avatar': 'd5b7373f82eb6930aa175d753a54e129', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ryder (high honor/Redemption Arc', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:19.372000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278263836377241', 'channel_id': '1139080656266203147', 'author': {'id': '1156694262142992526', 'username': 'elec_tric_', 'avatar': '67f46bfe8f32cf48de543f48eea95da8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'shahoda', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278178654523604', 'guild_id': '1017072750386483332'}, 'position': 0}",,"[{'emoji': {'id': None, 'name': '😭'}, 'count': 1, 'count_details': {'burst': 0, 'normal': 1}, 'burst_colors': [], 'me_burst': False, 'burst_me': False, 'me': False, 'burst_count': 0}]"
0,slay that tower down,[],[],[],[],2025-03-26T02:19:03.521000+00:00,,0,[],1354278449010966568,1139080656266203147,"{'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,Angie if you say “I thought you were tiff” I’m gonna find you,"[{'id': '1121486516250742835', 'username': 'asukathegoat', 'avatar': '0a8c2fea15018479113849ac12b1ea60', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝔄𝔫𝔤𝔦𝔢', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:59.785000+00:00,,0,[],1354278433340788938,1139080656266203147,"{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278323399823410', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'Nvm.', 'mentions': [{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:33.573000+00:00', 'edited_timestamp': '2025-03-26T02:18:38.659000+00:00', 'flags': 0, 'components': [], 'id': '1354278323399823410', 'channel_id': '1139080656266203147', 'author': {'id': '1121486516250742835', 'username': 'asukathegoat', 'avatar': '0a8c2fea15018479113849ac12b1ea60', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝔄𝔫𝔤𝔦𝔢', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278274771189993', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Gonna make it curl up like a fruit roll up.,"[{'id': '943779468063965224', 'username': 'amatayakul.', 'avatar': '043b9bd87604df0c5d7ba8d9844ebdf9', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '୨ৎ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:57.277000+00:00,,0,[],1354278422821736480,1139080656266203147,"{'id': '1281411576653418561', 'username': 'rxtting_mxggxt', 'avatar': 'aaeabf34de6da2a105707b10a2df34c8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝐖𝐡𝐢𝐩𝐞𝐝𝙎𝙩𝙧𝙖𝙬𝙗𝙚𝙧𝙧𝙮', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278199521050624', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'cut it off', 'mentions': [{'id': '1206046155155312672', 'username': 'destination12q', 'avatar': '49a97b6b1ee3273e632bf568ead9de61', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Destination12q', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:04.038000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278199521050624', 'channel_id': '1139080656266203147', 'author': {'id': '943779468063965224', 'username': 'amatayakul.', 'avatar': '043b9bd87604df0c5d7ba8d9844ebdf9', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '୨ৎ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277713866657873', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,How is he transphobic when is name is “Loki”…. That’s such a stereotypical transmasc name I know two irl people named Loki,"[{'id': '1281411576653418561', 'username': 'rxtting_mxggxt', 'avatar': 'aaeabf34de6da2a105707b10a2df34c8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝐖𝐡𝐢𝐩𝐞𝐝𝙎𝙩𝙧𝙖𝙬𝙗𝙚𝙧𝙧𝙮', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:46.631000+00:00,,0,[],1354278378168910045,1139080656266203147,"{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278174938107974', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'OMG REAL. 😭😭', 'mentions': [{'id': '388822145666514947', 'username': 'yaoidilf', 'avatar': 'e4768d772cf540189ed4013bd3d7a8f2', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'KENNY', 'avatar_decoration_data': {'asset': 'a_8ffa2ba9bff18e96b76c2e66fd0d7fa3', 'sku_id': '1144307957425778779', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:17:58.177000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278174938107974', 'channel_id': '1139080656266203147', 'author': {'id': '1281411576653418561', 'username': 'rxtting_mxggxt', 'avatar': 'aaeabf34de6da2a105707b10a2df34c8', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝐖𝐡𝐢𝐩𝐞𝐝𝙎𝙩𝙧𝙖𝙬𝙗𝙚𝙧𝙧𝙮', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278081090687116', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Yesterday I almost sent a sticker that would get me banned for free 😔,"[{'id': '1236715856688582760', 'username': 'botly_ghost141', 'avatar': '4aa3739da0b5c5e86046e87f166617f1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '✰ | ʟ.ᴛ sɪᴍᴏɴ “ɢʜᴏsᴛ” ʀɪʟᴇʏ 💀🪖', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:36.944000+00:00,,0,[],1354278337538687189,1139080656266203147,"{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278030645919776', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': 'I also love sending random emojis <:_pray:1148884509530529802>', 'mentions': [{'id': '1299812270427078797', 'username': 'unknown.hk', 'avatar': '3c7dba427992309f835caf7775f51cf6', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'ᴊᴏʜɴɴʏ', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:17:23.775000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278030645919776', 'channel_id': '1139080656266203147', 'author': {'id': '1236715856688582760', 'username': 'botly_ghost141', 'avatar': '4aa3739da0b5c5e86046e87f166617f1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '✰ | ʟ.ᴛ sɪᴍᴏɴ “ɢʜᴏsᴛ” ʀɪʟᴇʏ 💀🪖', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354277843680366672', 'guild_id': '1017072750386483332'}, 'position': 0}",,
19,Nvm.,"[{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:33.573000+00:00,2025-03-26T02:18:38.659000+00:00,0,[],1354278323399823410,1139080656266203147,"{'id': '1121486516250742835', 'username': 'asukathegoat', 'avatar': '0a8c2fea15018479113849ac12b1ea60', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𝔄𝔫𝔤𝔦𝔢', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278274771189993', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '<:a_3:874239021075800095>', 'mentions': [{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:21.979000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278274771189993', 'channel_id': '1139080656266203147', 'author': {'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278091366862968', 'guild_id': '1017072750386483332'}, 'position': 0}",,"[{'emoji': {'id': None, 'name': '💔'}, 'count': 1, 'count_details': {'burst': 0, 'normal': 1}, 'burst_colors': [], 'me_burst': False, 'burst_me': False, 'me': False, 'burst_count': 0}]"
0,like leave me alone. I can tell a cow to die if i want too.,[],[],[],[],2025-03-26T02:18:29.929000+00:00,,0,[],1354278308115910737,1139080656266203147,"{'id': '1249610805142618173', 'username': 'kokichisplat', 'avatar': 'b5456a1b74ffc289244a2952d32ca37a', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'imaginefkingkids', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,,,,,
19,when you eat a honeybun and it giggles in your mouth,"[{'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}]",[],[],[],2025-03-26T02:18:27.519000+00:00,,0,[],1354278298007638169,1139080656266203147,"{'id': '792193259001610250', 'username': 'vexxben', 'avatar': '7b2b33a4994f111adcf6e97ee0907a6c', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': '𓆩✦𓆪 𓂃 ISRAEL', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}",FALSE,FALSE,FALSE,"{'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278274771189993', 'guild_id': '1017072750386483332'}",0,"{'type': 19, 'content': '<:a_3:874239021075800095>', 'mentions': [{'id': '1338135999527649302', 'username': 'olagui18', 'avatar': 'add0ca3879d93a44e67e499888fc8af2', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Drac', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-03-26T02:18:21.979000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1354278274771189993', 'channel_id': '1139080656266203147', 'author': {'id': '932250331344166913', 'username': 'forhange', 'avatar': '0014c74699761c938eb9c9214c0965b0', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': '૮꒰ྀི´ ˘ `།𐙚꒱ა', 'avatar_decoration_data': {'asset': 'a_d72066b8cecbadd9fc951913ebcc384f', 'sku_id': '1144307629225672846', 'expires_at': None}, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '1139080656266203147', 'message_id': '1354278091366862968', 'guild_id': '1017072750386483332'}, 'position': 0}",,
